 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,PS5_5240_5200, 0.9962E+00, 0.8576E+07, 0.1804E+07, 0.3838E+06, 0.8175E+05,
TOTN,PU2_3090_4050, 0.1001E+01, 0.3427E+07, 0.4726E+06, 0.1540E+06, 0.9531E+04,
TOTN,PU3_3290_3390, 0.9930E+00, 0.5997E+07, 0.4492E+06, 0.2112E+06, 0.2257E+05,
TOTN,PM2_2860_3040, 0.9929E+00, 0.2258E+07, 0.1169E+06, 0.7269E+05, 0.4307E+04,
TOTN,PL0_4510_0001, 0.9824E+00, 0.4420E+06, 0.0000E+00, 0.1874E+05, 0.1612E+03,
TOTN,PU6_4020_3870, 0.7762E+00, 0.1493E+08, 0.3490E+07, 0.2961E+06, 0.1482E+06,
TOTN,PS3_5100_5080, 0.9828E+00, 0.4819E+07, 0.5882E+06, 0.1570E+06, 0.2530E+05,
TOTP,PS5_5240_5200, 0.9971E+00, 0.5128E+06, 0.3673E+06, 0.0000E+00, 0.3375E+04,
TOTP,PU2_3090_4050, 0.1500E+01, 0.1062E+06, 0.9425E+05, 0.0000E+00, 0.4060E+03,
TOTP,PU3_3290_3390, 0.1006E+01, 0.2580E+06, 0.9895E+05, 0.0000E+00, 0.9412E+03,
TOTP,PM2_2860_3040, 0.1005E+01, 0.8716E+05, 0.1822E+05, 0.0000E+00, 0.1728E+03,
TOTP,PL0_4510_0001, 0.9385E+00, 0.4225E+05, 0.0000E+00, 0.0000E+00, 0.6092E+01,
TOTP,PU6_4020_3870, 0.1010E+01, 0.7271E+06, 0.5230E+06, 0.0000E+00, 0.7169E+04,
TOTP,PS3_5100_5080, 0.1000E+01, 0.2298E+06, 0.1235E+06, 0.0000E+00, 0.1101E+04,
