TABLE->,ICE-FLAG,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT2,SNOW-INIT2,SNOW-INIT2
A51155,1,37.0635,2197.32,0.1,1.3,4.08,0.12,32,0.13,0.5,0.03,0.03,0.426,0,0,0.15,100,30,4.08,0,0.9
A51157,1,38.6683,611.91,0.1,1.3,1.86,0.12,32,0.13,0.5,0.03,0.03,3.06,0,0,0.15,100,30,1.86,0,0.9
A51159,1,37.9416,102.69,0.1,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
A51161,1,37.297,1578.27,0.1,1.3,3.22,0.12,32,0.13,0.5,0.03,0.03,0.048,0,0,0.15,100,30,3.22,0,0.9
A51163,1,37.827,1342.16,0.1,1.3,2.88,0.12,32,0.13,0.5,0.03,0.03,1.008,0,0,0.15,100,30,2.88,0,0.9
A51165,1,38.4633,1253.12,0.1,1.3,2.76,0.12,32,0.13,0.5,0.03,0.03,1.554,0,0,0.15,100,30,2.76,0,0.9
A51167,1,36.9087,2249.97,0.1,1.3,4.16,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.16,0,0.9
A51169,1,36.6934,1688.82,0.1,1.3,3.37,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.37,0,0.9
A51171,1,38.836,958.59,0.1,1.3,2.35,0.12,32,0.13,0.5,0.03,0.03,0.504,0,0,0.15,100,30,2.35,0,0.9
A51173,1,36.8629,2565.67,0.1,1.3,4.6,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.6,0,0.9
A51175,1,36.7204,64.84,0.1,1.3,1.09,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.09,0,0.9
A51177,1,38.1822,306.1,0.1,1.3,1.43,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.43,0,0.9
A51179,1,38.396,223.21,0.1,1.3,1.31,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.31,0,0.9
A51181,1,37.1083,90.06,0.1,1.3,1.13,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.13,0,0.9
A51183,1,36.9217,101.65,0.1,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
A51185,1,37.1117,2776.15,0.1,1.3,4.9,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.9,0,0.9
A51187,1,38.9419,606.1,0.1,1.3,1.85,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.85,0,0.9
A51191,1,36.7311,2093.34,0.1,1.3,3.94,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.94,0,0.9
A51193,1,38.1105,90.62,0.1,1.3,1.13,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.13,0,0.9
A51195,1,36.9879,2220.59,0.1,1.3,4.12,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.12,0,0.9
A51197,1,36.9253,2449.27,0.1,1.3,4.44,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.44,0,0.9
A51199,1,37.2153,61.59,0.1,1.3,1.09,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.09,0,0.9
A51510,1,38.8187,195.75,0.1,1.3,1.27,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.27,0,0.9
A51515,1,37.3378,926.24,0.1,1.3,2.3,0.12,32,0.13,0.5,0.03,0.03,0.444,0,0,0.15,100,30,2.3,0,0.9
A51520,1,36.613,1809.66,0.1,1.3,3.54,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.54,0,0.9
A51530,1,37.7319,955.64,0.1,1.3,2.34,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.34,0,0.9
A51540,1,38.0374,386.18,0.1,1.3,1.54,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.54,0,0.9
A51550,1,36.6764,12.98,0.1,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
A51570,1,37.2649,25.69,0.1,1.3,1.04,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.04,0,0.9
A51580,1,37.7787,1249.11,0.1,1.3,2.75,0.12,32,0.13,0.5,0.03,0.03,1.068,0,0,0.15,100,30,2.75,0,0.9
A51590,1,36.5832,538.43,0.1,1.3,1.76,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.76,0,0.9
A51595,1,36.6953,116.3,0.1,1.3,1.16,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.16,0,0.9
A51600,1,38.8534,348.31,0.1,1.3,1.49,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.49,0,0.9
A51610,1,38.8843,334.15,0.1,1.3,1.47,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.47,0,0.9
A51620,1,36.683,37.34,0.1,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
A51630,1,38.2997,191.23,0.1,1.3,1.27,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.27,0,0.9
A51640,1,36.6662,2491.16,0.1,1.3,4.5,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.5,0,0.9
A51650,1,37.0507,9.51,0.1,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
A51660,1,38.4362,1357.16,0.1,1.3,2.91,0.12,32,0.13,0.5,0.03,0.03,2.082,0,0,0.15,100,30,2.91,0,0.9
A51670,1,37.2903,35.9,0.1,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
A51678,1,37.7825,1081.62,0.1,1.3,2.52,0.12,32,0.13,0.5,0.03,0.03,0.954,0,0,0.15,100,30,2.52,0,0.9
A51680,1,37.4004,764.4,0.1,1.3,2.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.07,0,0.9
A51683,1,38.7481,234.71,0.1,1.3,1.33,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.33,0,0.9
A51685,1,38.7715,252.98,0.1,1.3,1.36,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.36,0,0.9
A51690,1,36.6827,891.75,0.1,1.3,2.25,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.25,0,0.9
A51700,1,37.0984,48.52,0.1,1.3,1.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.07,0,0.9
A51710,1,36.8872,5.36,0.1,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
A51720,1,36.9318,2521.02,0.1,1.3,4.54,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.54,0,0.9
A51730,1,37.2028,152.96,0.1,1.3,1.21,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.21,0,0.9
A51735,1,37.1299,5.76,0.1,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
A51740,1,36.8353,9.94,0.1,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
A51750,1,37.1229,1900.96,0.1,1.3,3.67,0.12,32,0.13,0.5,0.03,0.03,0.558,0,0,0.15,100,30,3.67,0,0.9
A51760,1,37.5299,175.34,0.1,1.3,1.25,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.25,0,0.9
A51770,1,37.2782,1056.89,0.1,1.3,2.48,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.48,0,0.9
A51775,1,37.2864,1126.78,0.1,1.3,2.58,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.58,0,0.9
A51790,1,38.1588,1427.74,0.1,1.3,3,0.12,32,0.13,0.5,0.03,0.03,2.292,0,0,0.15,100,30,3,0,0.9
A51800,1,36.6911,55.78,0.1,1.3,1.08,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.08,0,0.9
A51810,1,36.7226,7.72,0.1,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
A51820,1,38.0694,1358.03,0.1,1.3,2.91,0.12,32,0.13,0.5,0.03,0.03,1.59,0,0,0.15,100,30,2.91,0,0.9
A51830,1,37.2699,80.21,0.1,1.3,1.11,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.11,0,0.9
A51840,1,39.1733,815.12,0.1,1.3,2.14,0.12,32,0.13,0.5,0.03,0.03,0.222,0,0,0.15,100,30,2.14,0,0.9
A54003,1,39.4641,553.48,0.1,1.3,1.78,0.12,32,0.13,0.5,0.03,0.03,2.706,0,0,0.15,100,30,1.78,0,0.9
A54023,1,39.1753,2339.24,0.1,1.3,4.28,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.28,0,0.9
A54027,1,39.3187,1100.79,0.1,1.3,2.55,0.12,32,0.13,0.5,0.03,0.03,0.99,0,0,0.15,100,30,2.55,0,0.9
A54031,1,38.9921,1671.34,0.1,1.3,3.35,0.12,32,0.13,0.5,0.03,0.03,3.552,0,0,0.15,100,30,3.35,0,0.9
A54037,1,39.3072,514.14,0.1,1.3,1.72,0.12,32,0.13,0.5,0.03,0.03,0.126,0,0,0.15,100,30,1.72,0,0.9
A54057,1,39.4027,1770.52,0.1,1.3,3.49,0.12,32,0.13,0.5,0.03,0.03,1.14,0,0,0.15,100,30,3.49,0,0.9
A54063,1,37.5641,2138.68,0.1,1.3,4,0.12,32,0.13,0.5,0.03,0.03,1.926,0,0,0.15,100,30,4,0,0.9
A54065,1,39.5604,770.82,0.1,1.3,2.08,0.12,32,0.13,0.5,0.03,0.03,1.572,0,0,0.15,100,30,2.08,0,0.9
A54071,1,38.6542,2034.91,0.1,1.3,3.86,0.12,32,0.13,0.5,0.03,0.03,2.868,0,0,0.15,100,30,3.86,0,0.9
A54077,1,39.4693,2069.85,0.1,1.3,3.91,0.12,32,0.13,0.5,0.03,0.03,4.212,0,0,0.15,100,30,3.91,0,0.9
A54093,1,39.1138,2684.55,0.1,1.3,4.77,0.12,32,0.13,0.5,0.03,0.03,3.966,0,0,0.15,100,30,4.77,0,0.9
B24001,1,39.6037,1546.03,0.1,1.3,3.17,0.12,32,0.13,0.5,0.03,0.03,1.104,0,0,0.15,100,30,3.17,0,0.9
B24021,1,39.4958,641.83,0.1,1.3,1.9,0.12,32,0.13,0.5,0.03,0.03,0.144,0,0,0.15,100,30,1.9,0,0.9
B37005,1,36.5037,2744.72,0.1,1.3,4.85,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.85,0,0.9
B37009,1,36.4224,2930.45,0.1,1.3,5.11,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.11,0,0.9
B42001,1,39.902,968,0.1,1.3,2.36,0.12,32,0.13,0.5,0.03,0.03,1.608,0,0,0.15,100,30,2.36,0,0.9
B42009,1,40.0751,1368.58,0.1,1.3,2.92,0.12,32,0.13,0.5,0.03,0.03,4.116,0,0,0.15,100,30,2.92,0,0.9
B42015,1,41.6161,1557.57,0.1,1.3,3.19,0.12,32,0.13,0.5,0.03,0.03,4.998,0,0,0.15,100,30,3.19,0,0.9
B42027,1,40.9894,1572.93,0.1,1.3,3.21,0.12,32,0.13,0.5,0.03,0.03,4.056,0,0,0.15,100,30,3.21,0,0.9
B42035,1,41.083,918.99,0.1,1.3,2.29,0.12,32,0.13,0.5,0.03,0.03,1.722,0,0,0.15,100,30,2.29,0,0.9
B42041,1,40.0645,724.15,0.1,1.3,2.02,0.12,32,0.13,0.5,0.03,0.03,2.988,0,0,0.15,100,30,2.02,0,0.9
B42043,1,40.2647,460.4,0.1,1.3,1.65,0.12,32,0.13,0.5,0.03,0.03,0.576,0,0,0.15,100,30,1.65,0,0.9
B42055,1,39.9906,750.96,0.1,1.3,2.05,0.12,32,0.13,0.5,0.03,0.03,1.476,0,0,0.15,100,30,2.05,0,0.9
B42079,1,41.3441,1359.55,0.1,1.3,2.91,0.12,32,0.13,0.5,0.03,0.03,4.188,0,0,0.15,100,30,2.91,0,0.9
B42081,1,41.2301,853.4,0.1,1.3,2.2,0.12,32,0.13,0.5,0.03,0.03,3.516,0,0,0.15,100,30,2.2,0,0.9
B42119,1,40.9646,571.57,0.1,1.3,1.8,0.12,32,0.13,0.5,0.03,0.03,4.416,0,0,0.15,100,30,1.8,0,0.9
B42131,1,41.4551,1460.29,0.1,1.3,3.05,0.12,32,0.13,0.5,0.03,0.03,5.148,0,0,0.15,100,30,3.05,0,0.9
B51003,1,38.1531,928.81,0.1,1.3,2.3,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.3,0,0.9
B51009,1,37.7302,1451.85,0.1,1.3,3.04,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.04,0,0.9
B51015,1,38.018,1548.99,0.1,1.3,3.17,0.12,32,0.13,0.5,0.03,0.03,1.782,0,0,0.15,100,30,3.17,0,0.9
B51017,1,38.0327,1588.98,0.1,1.3,3.23,0.12,32,0.13,0.5,0.03,0.03,1.776,0,0,0.15,100,30,3.23,0,0.9
B51019,1,37.2884,888.08,0.1,1.3,2.25,0.12,32,0.13,0.5,0.03,0.03,0.312,0,0,0.15,100,30,2.25,0,0.9
B51023,1,37.4605,1303.94,0.1,1.3,2.83,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.83,0,0.9
B51035,1,36.5915,1411.78,0.1,1.3,2.98,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.98,0,0.9
B51061,1,38.9129,854.64,0.1,1.3,2.2,0.12,32,0.13,0.5,0.03,0.03,1.026,0,0,0.15,100,30,2.2,0,0.9
B51067,1,37.0717,1939.39,0.1,1.3,3.72,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.72,0,0.9
B51071,1,37.3098,1875.02,0.1,1.3,3.63,0.12,32,0.13,0.5,0.03,0.03,0.972,0,0,0.15,100,30,3.63,0,0.9
B51077,1,36.6702,3561.46,0.1,1.3,6,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,6,0,0.9
B51079,1,38.3218,885.41,0.1,1.3,2.24,0.12,32,0.13,0.5,0.03,0.03,0.108,0,0,0.15,100,30,2.24,0,0.9
B51091,1,38.3208,2315.79,0.1,1.3,4.25,0.12,32,0.13,0.5,0.03,0.03,2.814,0,0,0.15,100,30,4.25,0,0.9
B51105,1,36.8147,2124.34,0.1,1.3,3.98,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.98,0,0.9
B51113,1,38.441,777.73,0.1,1.3,2.09,0.12,32,0.13,0.5,0.03,0.03,3.168,0,0,0.15,100,30,2.09,0,0.9
B51125,1,37.9035,1229.72,0.1,1.3,2.73,0.12,32,0.13,0.5,0.03,0.03,2.46,0,0,0.15,100,30,2.73,0,0.9
B51139,1,38.5679,1218.56,0.1,1.3,2.71,0.12,32,0.13,0.5,0.03,0.03,0.054,0,0,0.15,100,30,2.71,0,0.9
B51141,1,36.7254,2447.42,0.1,1.3,4.44,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.44,0,0.9
B51157,1,38.7317,844.46,0.1,1.3,2.19,0.12,32,0.13,0.5,0.03,0.03,3.12,0,0,0.15,100,30,2.19,0,0.9
B51161,1,37.1957,1830.2,0.1,1.3,3.57,0.12,32,0.13,0.5,0.03,0.03,0.048,0,0,0.15,100,30,3.57,0,0.9
B51163,1,37.7815,1092.51,0.1,1.3,2.53,0.12,32,0.13,0.5,0.03,0.03,1.008,0,0,0.15,100,30,2.53,0,0.9
B51165,1,38.6672,1445.27,0.1,1.3,3.03,0.12,32,0.13,0.5,0.03,0.03,3.078,0,0,0.15,100,30,3.03,0,0.9
B51167,1,37.0255,2288.31,0.1,1.3,4.21,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.21,0,0.9
B51169,1,36.825,2509.71,0.1,1.3,4.52,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.52,0,0.9
B51171,1,38.9005,1178.63,0.1,1.3,2.65,0.12,32,0.13,0.5,0.03,0.03,0.654,0,0,0.15,100,30,2.65,0,0.9
B51173,1,36.7156,3523.18,0.1,1.3,5.95,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.95,0,0.9
B51185,1,37.1861,2562.78,0.1,1.3,4.6,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.6,0,0.9
B51187,1,38.8833,959.62,0.1,1.3,2.35,0.12,32,0.13,0.5,0.03,0.03,0.408,0,0,0.15,100,30,2.35,0,0.9
B51191,1,36.6428,3030.52,0.1,1.3,5.25,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.25,0,0.9
B51195,1,36.8906,2932.42,0.1,1.3,5.12,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.12,0,0.9
B51197,1,36.7854,2975.53,0.1,1.3,5.18,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.18,0,0.9
B54023,1,39.038,1227.05,0.1,1.3,2.72,0.12,32,0.13,0.5,0.03,0.03,2.118,0,0,0.15,100,30,2.72,0,0.9
B54031,1,39.0446,1006.49,0.1,1.3,2.41,0.12,32,0.13,0.5,0.03,0.03,0.744,0,0,0.15,100,30,2.41,0,0.9
B54057,1,39.4236,834.4,0.1,1.3,2.17,0.12,32,0.13,0.5,0.03,0.03,2.718,0,0,0.15,100,30,2.17,0,0.9
B54071,1,38.6963,2486.24,0.1,1.3,4.49,0.12,32,0.13,0.5,0.03,0.03,3.528,0,0,0.15,100,30,4.49,0,0.9
C42009,1,39.9542,1272.53,0.1,1.3,2.79,0.12,32,0.13,0.5,0.03,0.03,3.006,0,0,0.15,100,30,2.79,0,0.9
C51015,1,38.1552,1683.25,0.1,1.3,3.36,0.12,32,0.13,0.5,0.03,0.03,2.982,0,0,0.15,100,30,3.36,0,0.9
C51071,1,37.2556,2098.84,0.1,1.3,3.95,0.12,32,0.13,0.5,0.03,0.03,0.612,0,0,0.15,100,30,3.95,0,0.9
C51165,1,38.3706,1348.35,0.1,1.3,2.89,0.12,32,0.13,0.5,0.03,0.03,1.29,0,0,0.15,100,30,2.89,0,0.9
F10005,1,38.6597,32.81,0.1,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
F11001,1,38.9049,78.34,0.1,1.3,1.11,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.11,0,0.9
F24001,1,39.5741,544.34,0.1,1.3,1.76,0.12,32,0.13,0.5,0.03,0.03,0.558,0,0,0.15,100,30,1.76,0,0.9
F24003,1,39.0532,116.77,0.1,1.3,1.16,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.16,0,0.9
F24005,1,39.3794,471.48,0.1,1.3,1.66,0.12,32,0.13,0.5,0.03,0.03,0.48,0,0,0.15,100,30,1.66,0,0.9
F24009,1,38.4613,20.56,0.1,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F24013,1,39.5877,760.05,0.1,1.3,2.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.07,0,0.9
F24015,1,39.5134,43.91,0.1,1.3,1.06,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.06,0,0.9
F24017,1,38.5442,42.2,0.1,1.3,1.06,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.06,0,0.9
F24019,1,38.3848,2.88,0.1,1.3,1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1,0,0.9
F24021,1,39.3716,313.36,0.1,1.3,1.44,0.12,32,0.13,0.5,0.03,0.03,0.084,0,0,0.15,100,30,1.44,0,0.9
F24023,1,39.4253,1548.31,0.1,1.3,3.17,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.17,0,0.9
F24025,1,39.418,17.12,0.1,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F24027,1,39.2544,418.78,0.1,1.3,1.59,0.12,32,0.13,0.5,0.03,0.03,0.084,0,0,0.15,100,30,1.59,0,0.9
F24029,1,39.0323,14.42,0.1,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F24031,1,39.0625,323.05,0.1,1.3,1.45,0.12,32,0.13,0.5,0.03,0.03,0.186,0,0,0.15,100,30,1.45,0,0.9
F24033,1,38.9031,134.23,0.1,1.3,1.19,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.19,0,0.9
F24035,1,38.9604,12.33,0.1,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F24037,1,38.2594,35.8,0.1,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
F24039,1,38.0121,1.37,0.1,1.3,1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1,0,0.9
F24041,1,38.754,39.37,0.1,1.3,1.06,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.06,0,0.9
F24043,1,39.5181,423.04,0.1,1.3,1.59,0.12,32,0.13,0.5,0.03,0.03,0.822,0,0,0.15,100,30,1.59,0,0.9
F24045,1,38.3752,29.53,0.1,1.3,1.04,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.04,0,0.9
F24510,1,39.274,13.12,0.1,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F36003,1,42.3846,1436.99,0.1,1.3,3.02,0.12,32,0.13,0.5,0.03,0.03,4.224,0,0,0.15,100,30,3.02,0,0.9
F36007,1,42.3613,1089.67,0.1,1.3,2.53,0.12,32,0.13,0.5,0.03,0.03,2.742,0,0,0.15,100,30,2.53,0,0.9
F36015,1,42.1356,899.79,0.1,1.3,2.26,0.12,32,0.13,0.5,0.03,0.03,2.628,0,0,0.15,100,30,2.26,0,0.9
F36025,1,42.3284,1174.55,0.1,1.3,2.65,0.12,32,0.13,0.5,0.03,0.03,5.166,0,0,0.15,100,30,2.65,0,0.9
F36101,1,42.3549,1326.47,0.1,1.3,2.86,0.12,32,0.13,0.5,0.03,0.03,4.302,0,0,0.15,100,30,2.86,0,0.9
F42001,1,39.814,542.35,0.1,1.3,1.76,0.12,32,0.13,0.5,0.03,0.03,1.572,0,0,0.15,100,30,1.76,0,0.9
F42009,1,40.0366,1256.31,0.1,1.3,2.76,0.12,32,0.13,0.5,0.03,0.03,3.084,0,0,0.15,100,30,2.76,0,0.9
F42011,1,40.5099,1158.12,0.1,1.3,2.63,0.12,32,0.13,0.5,0.03,0.03,1.2,0,0,0.15,100,30,2.63,0,0.9
F42013,1,40.4371,1951.79,0.1,1.3,3.74,0.12,32,0.13,0.5,0.03,0.03,3.756,0,0,0.15,100,30,3.74,0,0.9
F42021,1,40.4589,2357.51,0.1,1.3,4.31,0.12,32,0.13,0.5,0.03,0.03,4.26,0,0,0.15,100,30,4.31,0,0.9
F42027,1,41.0164,669.16,0.1,1.3,1.94,0.12,32,0.13,0.5,0.03,0.03,4.128,0,0,0.15,100,30,1.94,0,0.9
F42033,1,40.9441,1180.37,0.1,1.3,2.66,0.12,32,0.13,0.5,0.03,0.03,3.534,0,0,0.15,100,30,2.66,0,0.9
F42035,1,41.1436,608.92,0.1,1.3,1.85,0.12,32,0.13,0.5,0.03,0.03,1.818,0,0,0.15,100,30,1.85,0,0.9
F42041,1,40.2399,408.26,0.1,1.3,1.57,0.12,32,0.13,0.5,0.03,0.03,1.104,0,0,0.15,100,30,1.57,0,0.9
F42043,1,40.4183,689.33,0.1,1.3,1.97,0.12,32,0.13,0.5,0.03,0.03,1.686,0,0,0.15,100,30,1.97,0,0.9
F42055,1,40.0184,694.21,0.1,1.3,1.97,0.12,32,0.13,0.5,0.03,0.03,3.342,0,0,0.15,100,30,1.97,0,0.9
F42061,1,40.3597,825.82,0.1,1.3,2.16,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.16,0,0.9
F42069,1,41.4107,961.27,0.1,1.3,2.35,0.12,32,0.13,0.5,0.03,0.03,2.34,0,0,0.15,100,30,2.35,0,0.9
F42071,1,40.0328,314.96,0.1,1.3,1.44,0.12,32,0.13,0.5,0.03,0.03,0.858,0,0,0.15,100,30,1.44,0,0.9
F42075,1,40.4429,619.69,0.1,1.3,1.87,0.12,32,0.13,0.5,0.03,0.03,0.858,0,0,0.15,100,30,1.87,0,0.9
F42079,1,41.2426,524.2,0.1,1.3,1.74,0.12,32,0.13,0.5,0.03,0.03,1.518,0,0,0.15,100,30,1.74,0,0.9
F42081,1,41.2535,545.15,0.1,1.3,1.77,0.12,32,0.13,0.5,0.03,0.03,4.62,0,0,0.15,100,30,1.77,0,0.9
F42087,1,40.6171,663.82,0.1,1.3,1.93,0.12,32,0.13,0.5,0.03,0.03,3.492,0,0,0.15,100,30,1.93,0,0.9
F42097,1,40.8724,546.25,0.1,1.3,1.77,0.12,32,0.13,0.5,0.03,0.03,3.624,0,0,0.15,100,30,1.77,0,0.9
F42107,1,40.5114,1092.92,0.1,1.3,2.53,0.12,32,0.13,0.5,0.03,0.03,1.596,0,0,0.15,100,30,2.53,0,0.9
F42115,1,41.8677,1544.09,0.1,1.3,3.17,0.12,32,0.13,0.5,0.03,0.03,2.706,0,0,0.15,100,30,3.17,0,0.9
F42117,1,41.9564,1178.23,0.1,1.3,2.65,0.12,32,0.13,0.5,0.03,0.03,4.32,0,0,0.15,100,30,2.65,0,0.9
F42119,1,40.9457,545.71,0.1,1.3,1.77,0.12,32,0.13,0.5,0.03,0.03,4.392,0,0,0.15,100,30,1.77,0,0.9
F42133,1,40.208,338.85,0.1,1.3,1.48,0.12,32,0.13,0.5,0.03,0.03,1.668,0,0,0.15,100,30,1.48,0,0.9
F51001,1,37.7941,3.14,0.1,1.3,1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1,0,0.9
F51003,1,38.0047,537.6,0.1,1.3,1.75,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.75,0,0.9
F51005,1,37.7897,1694.57,0.1,1.3,3.38,0.12,32,0.13,0.5,0.03,0.03,2.268,0,0,0.15,100,30,3.38,0,0.9
F51009,1,37.6171,918.04,0.1,1.3,2.29,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.29,0,0.9
F51011,1,37.3802,746.79,0.1,1.3,2.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.05,0,0.9
