TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.071032,0.379242,0,0.007103,0.071032,0.500000,0.000379,0.142343
A10003,1,0,0,1,0,1,0,1,0,0.018366,0.109572,0,0.001836,0.018366,0.500000,0.000110,0.129270
A10005,1,0,0,1,0,1,0,1,0,0.197961,0.876672,0,0.019795,0.197961,0.500000,0.000877,0.118862
A11001,1,0,0,1,0,1,0,1,0,0.041883,0.536100,0,0.004187,0.041883,0.500000,0.000536,0.076033
A24001,1,0,0,1,0,1,0,1,0,0.016601,0.176650,0,0.001660,0.016601,0.500000,0.000177,0.158099
A24003,1,0,0,1,0,1,0,1,0,0.015552,0.128937,0,0.001555,0.015552,0.500000,0.000129,0.098746
A24005,1,0,0,1,0,1,0,1,0,0.009713,0.066571,0,0.000971,0.009713,0.500000,0.000067,0.087755
A24009,1,0,0,1,0,1,0,1,0,0.005184,0.051560,0,0.000518,0.005184,0.500000,0.000052,0.084353
A24011,1,0,0,1,0,1,0,1,0,0.104655,0.604503,0,0.010464,0.104655,0.500000,0.000605,0.146260
A24013,1,0,0,1,0,1,0,1,0,0.016282,0.101536,0,0.001628,0.016282,0.500000,0.000102,0.145891
A24015,1,0,0,1,0,1,0,1,0,0.023436,0.155021,0,0.002344,0.023436,0.500000,0.000155,0.123628
A24017,1,0,0,1,0,1,0,1,0,0.016563,0.152585,0,0.001656,0.016563,0.500000,0.000153,0.121721
A24019,1,0,0,1,0,1,0,1,0,0.043515,0.391744,0,0.004352,0.043515,0.500000,0.000392,0.111467
A24021,1,0,0,1,0,1,0,1,0,0.012661,0.069751,0,0.001266,0.012661,0.500000,0.000070,0.168696
A24023,1,0,0,1,0,1,0,1,0,0.012575,0.107869,0,0.001258,0.012575,0.500000,0.000108,0.081213
A24025,1,0,0,1,0,1,0,1,0,0.028405,0.189414,0,0.002840,0.028405,0.500000,0.000189,0.091969
A24027,1,0,0,1,0,1,0,1,0,0.003974,0.027932,0,0.000397,0.003974,0.500000,0.000028,0.107214
A24029,1,0,0,1,0,1,0,1,0,0.008040,0.060639,0,0.000804,0.008040,0.500000,0.000061,0.099263
A24031,1,0,0,1,0,1,0,1,0,0.010209,0.069440,0,0.001021,0.010209,0.500000,0.000069,0.113071
A24033,1,0,0,1,0,1,0,1,0,0.003278,0.026096,0,0.000328,0.003278,0.500000,0.000026,0.118550
A24035,1,0,0,1,0,1,0,1,0,0.053167,0.371328,0,0.005317,0.053167,0.500000,0.000371,0.099453
A24037,1,0,0,1,0,1,0,1,0,0.022229,0.188076,0,0.002223,0.022229,0.500000,0.000188,0.145403
A24039,1,0,0,1,0,1,0,1,0,0.130806,0.590639,0,0.013080,0.130806,0.500000,0.000591,0.223436
A24041,1,0,0,1,0,1,0,1,0,0.080971,0.613415,0,0.008097,0.080971,0.500000,0.000613,0.108840
A24043,1,0,0,1,0,1,0,1,0,0.010747,0.070276,0,0.001075,0.010747,0.500000,0.000070,0.073878
