 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,JB3_6820_7053, 0.1198E+01, 0.7502E+06, 0.1061E+06, 0.9720E+05, 0.9354E+04,
TOTN,EM2_3980_0001, 0.1017E+01, 0.9046E+06, 0.7701E+03, 0.2101E+05, 0.1518E+04,
TOTN,EL1_5430_0001, 0.1203E+01, 0.1847E+06, 0.5266E+01, 0.5265E+04, 0.9337E+02,
TOTN,EL0_4562_0003, 0.1000E+01, 0.8240E+06, 0.1377E+05, 0.7743E+04, 0.1893E+03,
TOTN,WU2_3020_3320, 0.9582E+00, 0.2234E+07, 0.1055E+05, 0.4507E+05, 0.1826E+05,
TOTN,WM3_3880_4060, 0.1008E+01, 0.2550E+07, 0.1166E+06, 0.1829E+06, 0.3592E+05,
TOTN,WM1_3660_3910, 0.9981E+00, 0.2342E+06, 0.3981E+04, 0.2920E+05, 0.1680E+03,
TOTN,PL1_5230_0001, 0.1001E+01, 0.2437E+06, 0.7730E+03, 0.5674E+05, 0.1518E+04,
TOTN,PL1_4460_4780, 0.9983E+00, 0.4756E+06, 0.1080E+05, 0.9732E+04, 0.1870E+04,
TOTN,PL0_5070_0001, 0.1149E+01, 0.1324E+06, 0.1260E+04, 0.1135E+05, 0.5399E+03,
TOTN,PL0_5010_5130, 0.9910E+00, 0.1258E+06, 0.6748E+04, 0.3339E+02, 0.9196E+02,
TOTN,XL1_4690_0001, 0.9115E+00, 0.4946E+06, 0.1958E+01, 0.2230E+05, 0.2911E+04,
TOTN,XL0_5320_0001, 0.1634E+01, 0.1810E+05, 0.0000E+00, 0.5756E+04, 0.9675E+02,
TOTP,PL0_5000_0001, 0.1185E+01, 0.9176E+04, 0.3453E+03, 0.0000E+00, 0.8615E+02,
TOTP,JB3_6820_7053, 0.1286E+01, 0.4443E+05, 0.5873E+04, 0.0000E+00, 0.4270E+03,
TOTP,EM2_3980_0001, 0.1265E+01, 0.4597E+05, 0.1064E+03, 0.0000E+00, 0.6314E+02,
TOTP,EL1_5430_0001, 0.1161E+01, 0.1142E+05, 0.6583E+00, 0.0000E+00, 0.3830E+01,
TOTP,EL0_4562_0003, 0.1940E+01, 0.5840E+05, 0.8668E+02, 0.0000E+00, 0.7320E+01,
TOTP,WU2_3020_3320, 0.9819E+00, 0.5650E+05, 0.5396E+03, 0.0000E+00, 0.7173E+03,
TOTP,WM3_3880_4060, 0.1029E+01, 0.1149E+06, 0.2160E+05, 0.0000E+00, 0.1431E+04,
TOTP,WM1_3660_3910, 0.1260E+01, 0.9018E+04, 0.2132E+04, 0.0000E+00, 0.6596E+01,
TOTP,PL1_5370_5470, 0.1003E+01, 0.3811E+05, 0.5025E+03, 0.0000E+00, 0.1576E+03,
TOTP,PL1_5230_0001, 0.9998E+00, 0.1792E+05, 0.3964E+03, 0.0000E+00, 0.6287E+02,
TOTP,PL1_4540_0001, 0.1000E+01, 0.4065E+05, 0.2000E+04, 0.0000E+00, 0.5752E+02,
TOTP,PL1_4460_4780, 0.1036E+01, 0.2220E+05, 0.4453E+04, 0.0000E+00, 0.7146E+02,
TOTP,PL0_5540_5490, 0.9941E+00, 0.6809E+03, 0.0000E+00, 0.0000E+00, 0.2700E+00,
TOTP,PL0_5070_0001, 0.1028E+01, 0.1544E+05, 0.2029E+03, 0.0000E+00, 0.2128E+02,
TOTP,PL0_5010_5130, 0.2400E+01, 0.6293E+04, 0.3615E+04, 0.0000E+00, 0.3433E+01,
TOTP,XL1_4690_0001, 0.1072E+01, 0.1064E+06, 0.9792E-02, 0.0000E+00, 0.1147E+03,
TOTP,XL0_5320_0001, 0.1000E+01, 0.1905E+04, 0.0000E+00, 0.0000E+00, 0.4333E+01,
